dates,on,off,g_val,times,avg,delta,int_dates,avg_clean,Temp,Pressure,Humidity,Solar_radiation,harvest,tank,status_harvest
2023-05-18 10:00:00-04:00,,,,,,,,,,,,,22.11,,restock
2023-05-20 10:02:49-04:00,70.0,40.0,635.0,10:02:49,1079.0,635.0,1065877082.0,1079.0,24.116666666666664,1015.2416666666667,85.41666666666667,0.0,,3.0,
2023-05-20 10:25:39-04:00,281.0,323.0,737.0,10:25:39,1000.1111111111111,737.0,1065877105.0,1000.1111111111111,24.116666666666664,1015.2416666666667,85.41666666666667,0.0,,3.0,
2023-05-20 10:48:30-04:00,298.0,267.0,1064.0,10:48:30,998.8,1064.0,1065877128.0,998.8,24.116666666666664,1015.2416666666667,85.41666666666667,0.0,,3.0,
2023-05-20 11:11:21-04:00,339.0,303.0,1251.0,11:11:21,979.8181818181819,1251.0,1065877151.0,979.8181818181819,23.5,1014.8833333333333,87.41666666666669,0.4166666666666667,,3.0,
2023-05-20 11:34:13-04:00,423.0,373.0,1261.0,11:34:13,983.6666666666666,1261.0,1065877174.0,983.6666666666666,23.5,1014.8833333333333,87.41666666666669,0.4166666666666667,,3.0,
2023-05-20 11:57:04-04:00,371.0,348.0,1665.0,11:57:04,977.6923076923077,1665.0,1065877197.0,977.6923076923077,23.5,1014.8833333333333,87.41666666666669,0.4166666666666667,,3.0,
2023-05-20 12:19:56-04:00,375.0,347.0,1053.0,12:19:56,960.7857142857143,1053.0,1065877219.0,960.7857142857143,23.191666666666666,1014.7583333333333,88.33333333333331,0.3333333333333333,,3.0,
2023-05-20 12:42:48-04:00,339.0,325.0,966.0,12:42:48,1005.1333333333333,966.0,1065877242.0,1005.1333333333333,23.191666666666666,1014.7583333333333,88.33333333333331,0.3333333333333333,,3.0,
2023-05-20 13:05:40-04:00,452.0,415.0,369.0,13:05:40,1079.3333333333333,369.0,1065877265.0,1079.3333333333333,22.758333333333336,1014.9333333333334,89.58333333333331,0.16666666666666666,,3.0,
2023-05-20 13:28:33-04:00,212.0,197.0,987.0,13:28:33,1103.7857142857142,987.0,1065877288.0,1103.7857142857142,22.758333333333336,1014.9333333333334,89.58333333333331,0.16666666666666666,,3.0,
2023-05-20 13:51:26-04:00,134.0,96.0,790.0,13:51:26,1106.8461538461538,790.0,1065877311.0,1106.8461538461538,22.758333333333336,1014.9333333333334,89.58333333333331,0.16666666666666666,,3.0,
2023-05-20 14:14:16-04:00,107.0,73.0,1026.0,14:14:16,1094.8333333333333,1026.0,1065877334.0,1094.8333333333333,23.20833333333333,1015.0166666666668,89.08333333333331,11.666666666666664,,3.0,
2023-05-20 14:37:06-04:00,116.0,89.0,906.0,14:37:06,1079.7272727272727,906.0,1065877357.0,1079.7272727272727,23.20833333333333,1015.0166666666668,89.08333333333331,11.666666666666664,,3.0,
2023-05-20 14:59:56-04:00,137.0,123.0,741.0,14:59:56,1021.2,741.0,1065877379.0,1021.2,23.20833333333333,1015.0166666666668,89.08333333333331,11.666666666666664,,3.0,
2023-05-20 15:22:47-04:00,138.0,96.0,1626.0,15:22:47,1017.6666666666666,1626.0,1065877402.0,1017.6666666666666,25.866666666666664,1015.775,81.25,140.83333333333334,,3.0,
