dates,on,off,g_val,times,avg,delta,int_dates,distance,avg_clean,Temp,Pressure,Humidity,Solar_radiation,harvest,tank,status_harvest
2023-09-07 10:00:00-04:00,,,,,,,,,,,,,,22.11,,restock
2023-09-07 22:08:17-04:00,16.0,0.0,1023.0,22:08:17,1069.4444444444443,1023.0,1066036208.0,9.3232421875,1016.0,32.583333333333336,1013.7083333333336,64.0,896.5,,3.0,
2023-09-07 22:52:27-04:00,31.0,0.0,1104.0,22:52:27,1051.1818181818182,1104.0,1066036252.0,90.115234375,1006.6,32.583333333333336,1013.7083333333336,64.0,896.5,,3.0,
2023-09-07 23:14:32-04:00,30.0,0.0,1294.0,23:14:32,1038.8333333333333,1294.0,1066036274.0,279.9912109375,997.1818181818181,31.85833333333333,1013.2083333333336,66.25,778.0833333333335,,3.0,
2023-09-07 23:36:37-04:00,13.0,0.0,1223.0,23:36:37,1038.8333333333333,1223.0,1066036296.0,208.8525390625,997.1818181818181,31.85833333333333,1013.2083333333336,66.25,778.0833333333335,,3.0,
2023-09-07 23:58:42-04:00,21.0,0.0,893.0,23:58:42,1015.2307692307693,893.0,1066036318.0,121.2998046875,975.0833333333334,31.85833333333333,1013.2083333333336,66.25,778.0833333333335,,3.0,
2023-09-08 00:20:47-04:00,37.0,0.0,811.0,00:20:47,1023.7142857142857,811.0,1066036340.0,203.46484375,987.3076923076923,31.23333333333333,1012.6166666666667,68.33333333333333,603.9166666666666,,3.0,
2023-09-08 00:42:51-04:00,30.0,0.0,837.0,00:42:51,1007.3333333333334,837.0,1066036362.0,177.64453125,972.3571428571429,31.23333333333333,1012.6166666666667,68.33333333333333,603.9166666666666,,3.0,
2023-09-08 01:04:56-04:00,27.0,0.0,943.0,01:04:56,1007.3333333333334,943.0,1066036384.0,71.837890625,972.3571428571429,31.025,1012.3333333333336,68.5,394.16666666666674,,3.0,
2023-09-08 01:27:38-04:00,23.0,0.0,1190.0,01:27:38,1006.2142857142857,1190.0,1066036407.0,174.9453125,968.4615384615385,31.025,1012.3333333333336,68.5,394.16666666666674,,3.0,
2023-09-08 01:49:42-04:00,36.0,0.0,748.0,01:49:42,968.4615384615385,748.0,1066036429.0,267.27734375,968.4615384615385,31.025,1012.3333333333336,68.5,394.16666666666674,,3.0,
2023-09-08 02:11:47-04:00,25.0,0.0,903.0,02:11:47,957.1666666666666,903.0,1066036451.0,112.51171875,957.1666666666666,30.425,1012.2666666666664,69.08333333333333,162.08333333333334,,3.0,
2023-09-08 02:56:32-04:00,11.0,0.0,732.0,02:56:32,896.9,732.0,1066036496.0,284.0341796875,896.9,30.425,1012.2666666666664,69.08333333333333,162.08333333333334,,3.0,
2023-09-08 03:18:36-04:00,40.0,0.0,1134.0,03:18:36,897.3333333333334,1134.0,1066036518.0,117.6884765625,897.3333333333334,29.23333333333333,1012.2833333333333,71.58333333333333,13.416666666666664,,3.0,
2023-09-08 03:40:40-04:00,18.0,0.0,778.0,03:40:40,908.125,778.0,1066036540.0,238.6015625,908.125,29.23333333333333,1012.2833333333333,71.58333333333333,13.416666666666664,,3.0,
