dates,on,off,g_val,times,avg,delta,int_dates,avg_clean,Temp,Pressure,Humidity,Solar_radiation,harvest,tank,status_harvest
2023-05-18 10:00:00-04:00,,,,,,,,,,,,,22.11,,restock
2023-05-20 10:09:53-04:00,198.0,176.0,583.0,10:09:53,721.4444444444445,583.0,1065877089.0,721.4444444444445,24.116666666666664,1015.2416666666667,85.41666666666667,0.0,,3.0,
2023-05-20 10:32:03-04:00,227.0,201.0,766.0,10:32:03,712.4,766.0,1065877112.0,712.4,24.116666666666664,1015.2416666666667,85.41666666666667,0.0,,3.0,
2023-05-20 10:54:13-04:00,159.0,150.0,511.0,10:54:13,700.3636363636364,511.0,1065877134.0,700.3636363636364,24.116666666666664,1015.2416666666667,85.41666666666667,0.0,,3.0,
2023-05-20 11:16:23-04:00,284.0,253.0,996.0,11:16:23,706.0833333333334,996.0,1065877156.0,706.0833333333334,23.5,1014.8833333333333,87.41666666666669,0.4166666666666667,,3.0,
2023-05-20 11:38:25-04:00,183.0,169.0,663.0,11:38:25,687.5384615384615,663.0,1065877178.0,687.5384615384615,23.5,1014.8833333333333,87.41666666666669,0.4166666666666667,,3.0,
2023-05-20 12:00:36-04:00,230.0,204.0,792.0,12:00:36,701.7857142857143,792.0,1065877200.0,701.7857142857143,23.191666666666666,1014.7583333333333,88.33333333333331,0.3333333333333333,,3.0,
2023-05-20 12:22:47-04:00,314.0,274.0,641.0,12:22:47,725.6,641.0,1065877222.0,725.6,23.191666666666666,1014.7583333333333,88.33333333333331,0.3333333333333333,,3.0,
2023-05-20 12:44:58-04:00,313.0,269.0,1016.0,12:44:58,724.1875,1016.0,1065877244.0,724.1875,23.191666666666666,1014.7583333333333,88.33333333333331,0.3333333333333333,,3.0,
2023-05-20 13:07:10-04:00,427.0,384.0,525.0,13:07:10,724.1875,525.0,1065877267.0,724.1875,22.758333333333336,1014.9333333333334,89.58333333333331,0.16666666666666666,,3.0,
2023-05-20 13:29:22-04:00,176.0,164.0,631.0,13:29:22,733.6,631.0,1065877289.0,733.6,22.758333333333336,1014.9333333333334,89.58333333333331,0.16666666666666666,,3.0,
2023-05-20 13:51:34-04:00,98.0,76.0,580.0,13:51:34,731.2857142857143,580.0,1065877311.0,731.2857142857143,22.758333333333336,1014.9333333333334,89.58333333333331,0.16666666666666666,,3.0,
2023-05-20 14:13:43-04:00,77.0,57.0,769.0,14:13:43,748.2307692307693,769.0,1065877333.0,748.2307692307693,23.20833333333333,1015.0166666666668,89.08333333333331,11.666666666666664,,3.0,
2023-05-20 14:35:51-04:00,92.0,66.0,465.0,14:35:51,727.5833333333334,465.0,1065877355.0,727.5833333333334,23.20833333333333,1015.0166666666668,89.08333333333331,11.666666666666664,,3.0,
2023-05-20 14:58:00-04:00,227.0,209.0,887.0,14:58:00,733.4545454545455,887.0,1065877378.0,733.4545454545455,23.20833333333333,1015.0166666666668,89.08333333333331,11.666666666666664,,3.0,
2023-05-20 15:20:10-04:00,160.0,77.0,1059.0,15:20:10,727.6,1059.0,1065877400.0,727.6,25.866666666666664,1015.775,81.25,140.83333333333334,,3.0,
2023-05-20 15:42:18-04:00,99.0,71.0,703.0,15:42:18,737.2222222222222,703.0,1065877422.0,737.2222222222222,25.866666666666664,1015.775,81.25,140.83333333333334,,3.0,
2023-05-21 10:07:51-04:00,212.0,195.0,688.0,10:07:51,872.8888888888889,688.0,1065878527.0,872.8888888888889,26.25,1014.5333333333333,78.75,0.0,,3.0,
2023-05-21 10:30:08-04:00,302.0,258.0,1083.0,10:30:08,985.9,1083.0,1065878550.0,985.9,26.25,1014.5333333333333,78.75,0.0,,3.0,
2023-05-21 10:52:19-04:00,315.0,288.0,1286.0,10:52:19,942.6363636363636,1286.0,1065878572.0,942.6363636363636,26.25,1014.5333333333333,78.75,0.0,,3.0,
2023-05-21 11:14:30-04:00,254.0,198.0,743.0,11:14:30,928.6666666666666,743.0,1065878594.0,928.6666666666666,25.766666666666666,1014.275,79.83333333333333,0.5833333333333334,,3.0,
2023-05-21 11:36:41-04:00,414.0,383.0,274.0,11:36:41,918.7692307692307,274.0,1065878616.0,918.7692307692307,25.766666666666666,1014.275,79.83333333333333,0.5833333333333334,,3.0,
2023-05-21 11:58:51-04:00,317.0,296.0,664.0,11:58:51,936.2142857142857,664.0,1065878638.0,936.2142857142857,25.766666666666666,1014.275,79.83333333333333,0.5833333333333334,,3.0,
2023-05-21 12:21:02-04:00,353.0,313.0,888.0,12:21:02,934.8,888.0,1065878661.0,934.8,24.066666666666666,1014.3083333333333,84.41666666666667,0.16666666666666666,,3.0,
2023-05-21 12:43:13-04:00,372.0,344.0,1493.0,12:43:13,920.25,1493.0,1065878683.0,920.25,24.066666666666666,1014.3083333333333,84.41666666666667,0.16666666666666666,,3.0,
2023-05-21 13:05:25-04:00,428.0,382.0,737.0,13:05:25,920.25,737.0,1065878705.0,920.25,22.816666666666666,1014.0416666666664,88.75,0.0,,3.0,
2023-05-21 13:27:36-04:00,370.0,337.0,2003.0,13:27:36,935.7333333333333,2003.0,1065878727.0,935.7333333333333,22.816666666666666,1014.0416666666664,88.75,0.0,,3.0,
2023-05-21 13:49:47-04:00,302.0,283.0,510.0,13:49:47,925.2142857142857,510.0,1065878749.0,925.2142857142857,22.816666666666666,1014.0416666666664,88.75,0.0,,3.0,
2023-05-21 14:11:59-04:00,316.0,288.0,775.0,14:11:59,897.4615384615385,775.0,1065878771.0,897.4615384615385,22.60833333333333,1014.3416666666667,89.0,11.333333333333336,,3.0,
2023-05-21 14:34:02-04:00,280.0,257.0,800.0,14:34:02,910.3333333333334,800.0,1065878794.0,910.3333333333334,22.60833333333333,1014.3416666666667,89.0,11.333333333333336,,3.0,
2023-05-21 14:56:13-04:00,170.0,144.0,1163.0,14:56:13,968.1818181818181,1163.0,1065878816.0,968.1818181818181,22.60833333333333,1014.3416666666667,89.0,11.333333333333336,,3.0,
2023-05-21 15:18:24-04:00,186.0,145.0,915.0,15:18:24,998.6,915.0,1065878838.0,998.6,24.758333333333336,1015.15,83.91666666666667,152.58333333333334,,3.0,
2023-05-21 15:40:34-04:00,271.0,238.0,702.0,15:40:34,1010.8888888888889,702.0,1065878860.0,1010.8888888888889,24.758333333333336,1015.15,83.91666666666667,152.58333333333334,,3.0,
2023-05-22 10:06:51-04:00,336.0,243.0,2946.0,10:06:51,1537.5555555555557,2946.0,1065879966.0,1537.5555555555557,26.38333333333333,1012.6333333333333,78.16666666666667,0.16666666666666666,,3.0,
2023-05-22 10:29:01-04:00,218.0,192.0,3128.0,10:29:01,1547.6,3128.0,1065879989.0,1547.6,26.38333333333333,1012.6333333333333,78.16666666666667,0.16666666666666666,,3.0,
2023-05-22 10:51:12-04:00,288.0,256.0,724.0,10:51:12,1510.7272727272727,724.0,1065880011.0,1510.7272727272727,26.38333333333333,1012.6333333333333,78.16666666666667,0.16666666666666666,,3.0,
2023-05-22 11:13:23-04:00,393.0,347.0,1115.0,11:13:23,1494.0833333333333,1115.0,1065880033.0,1494.0833333333333,26.04166666666667,1012.3666666666667,79.0,0.16666666666666666,,3.0,
2023-05-22 11:35:34-04:00,324.0,287.0,827.0,11:35:34,1570.6153846153845,827.0,1065880055.0,1570.6153846153845,26.04166666666667,1012.3666666666667,79.0,0.16666666666666666,,3.0,
2023-05-22 11:57:44-04:00,306.0,272.0,1134.0,11:57:44,1563.857142857143,1134.0,1065880077.0,1563.857142857143,26.04166666666667,1012.3666666666667,79.0,0.16666666666666666,,3.0,
2023-05-22 12:19:56-04:00,443.0,394.0,1083.0,12:19:56,1536.4666666666667,1083.0,1065880099.0,1536.4666666666667,23.93333333333333,1012.4,85.33333333333333,0.08333333333333333,,3.0,
2023-05-22 12:42:08-04:00,447.0,370.0,1617.0,12:42:08,1477.625,1617.0,1065880122.0,1477.625,23.93333333333333,1012.4,85.33333333333333,0.08333333333333333,,3.0,
2023-05-22 13:04:19-04:00,419.0,368.0,1264.0,13:04:19,1477.625,1264.0,1065880144.0,1477.625,23.20833333333333,1012.4916666666667,88.0,0.0,,3.0,
2023-05-22 13:26:47-04:00,442.0,383.0,1638.0,13:26:47,1379.7333333333333,1638.0,1065880166.0,1379.7333333333333,23.20833333333333,1012.4916666666667,88.0,0.0,,3.0,
2023-05-22 13:48:59-04:00,354.0,311.0,1142.0,13:48:59,1254.857142857143,1142.0,1065880188.0,1254.857142857143,23.20833333333333,1012.4916666666667,88.0,0.0,,3.0,
2023-05-22 14:11:10-04:00,73.0,44.0,1311.0,14:11:10,1295.6923076923076,1311.0,1065880211.0,1295.6923076923076,22.95833333333333,1012.6583333333333,89.0,11.75,,3.0,
2023-05-22 14:33:20-04:00,298.0,201.0,2489.0,14:33:20,1310.75,2489.0,1065880233.0,1310.75,22.95833333333333,1012.6583333333333,89.0,11.75,,3.0,
2023-05-22 14:55:31-04:00,285.0,231.0,1476.0,14:55:31,1354.7272727272727,1476.0,1065880255.0,1354.7272727272727,22.95833333333333,1012.6583333333333,89.0,11.75,,3.0,
