dates,on,off,g_val,times,avg,delta,int_dates,distance,avg_clean,Temp,Pressure,Humidity,Solar_radiation,harvest,tank,status_harvest
2023-05-18 10:00:00-04:00,,,,,,,,,,,,,,22.11,,restock
2023-05-20 10:20:07-04:00,92.0,83.0,691.0,10:20:07,865.625,691.0,1065877100.0,161.966796875,865.625,24.116666666666664,1015.2416666666667,85.41666666666667,0.0,,3.0,
2023-05-20 10:43:31-04:00,351.0,313.0,837.0,10:43:31,862.7777777777778,837.0,1065877123.0,18.419921875,862.7777777777778,24.116666666666664,1015.2416666666667,85.41666666666667,0.0,,3.0,
2023-05-20 11:06:57-04:00,325.0,298.0,1138.0,11:06:57,837.8,1138.0,1065877146.0,280.15234375,837.8,23.5,1014.8833333333333,87.41666666666669,0.4166666666666667,,3.0,
2023-05-20 11:30:22-04:00,301.0,294.0,836.0,11:30:22,868.3636363636364,836.0,1065877170.0,24.359375,868.3636363636364,23.5,1014.8833333333333,87.41666666666669,0.4166666666666667,,3.0,
2023-05-20 11:53:47-04:00,358.0,338.0,889.0,11:53:47,855.4166666666666,889.0,1065877193.0,26.25390625,855.4166666666666,23.5,1014.8833333333333,87.41666666666669,0.4166666666666667,,3.0,
2023-05-20 12:17:13-04:00,442.0,423.0,582.0,12:17:13,837.6153846153846,582.0,1065877217.0,283.2109375,837.6153846153846,23.191666666666666,1014.7583333333333,88.33333333333331,0.3333333333333333,,3.0,
2023-05-20 12:40:39-04:00,422.0,393.0,800.0,12:40:39,837.2857142857143,800.0,1065877240.0,67.5546875,837.2857142857143,23.191666666666666,1014.7583333333333,88.33333333333331,0.3333333333333333,,3.0,
2023-05-20 13:04:05-04:00,613.0,564.0,1152.0,13:04:05,851.9333333333333,1152.0,1065877264.0,282.02734375,851.9333333333333,22.758333333333336,1014.9333333333334,89.58333333333331,0.16666666666666666,,3.0,
2023-05-20 13:27:31-04:00,260.0,233.0,840.0,13:27:31,863.4285714285714,840.0,1065877287.0,32.2734375,863.4285714285714,22.758333333333336,1014.9333333333334,89.58333333333331,0.16666666666666666,,3.0,
2023-05-20 13:50:58-04:00,157.0,116.0,613.0,13:50:58,865.4615384615385,613.0,1065877310.0,261.546875,865.4615384615385,22.758333333333336,1014.9333333333334,89.58333333333331,0.16666666666666666,,3.0,
2023-05-20 14:14:22-04:00,118.0,78.0,1174.0,14:14:22,842.75,1174.0,1065877334.0,297.1015625,842.75,23.20833333333333,1015.0166666666668,89.08333333333331,11.666666666666664,,3.0,
2023-05-20 14:37:46-04:00,112.0,94.0,713.0,14:37:46,843.3636363636364,713.0,1065877357.0,166.1328125,843.3636363636364,23.20833333333333,1015.0166666666668,89.08333333333331,11.666666666666664,,3.0,
