dates,on,off,g_val,times,avg,delta,int_dates,avg_clean,Temp,Pressure,Humidity,Solar_radiation,harvest,tank,status_harvest
2023-05-18 10:00:00-04:00,,,,,,,,,,,,,22.11,,restock
2023-05-19 22:15:33-04:00,16.0,0.0,688.0,22:15:33,1199.625,688.0,1065876375.0,1199.625,29.016666666666666,1016.2333333333332,72.41666666666667,906.5,,3.0,
2023-05-19 22:38:55-04:00,61.0,0.0,1415.0,22:38:55,1224.2222222222222,1415.0,1065876398.0,1224.2222222222222,29.016666666666666,1016.2333333333332,72.41666666666667,906.5,,3.0,
2023-05-19 23:02:16-04:00,79.0,0.0,2693.0,23:02:16,1170.8,2693.0,1065876422.0,1170.8,29.7,1015.6,69.33333333333333,862.0833333333335,,3.0,
2023-05-19 23:25:38-04:00,73.0,0.0,1864.0,23:25:38,1134.5454545454545,1864.0,1065876445.0,1134.5454545454545,29.7,1015.6,69.33333333333333,862.0833333333335,,3.0,
2023-05-19 23:48:59-04:00,37.0,0.0,872.0,23:48:59,1104.0833333333333,872.0,1065876468.0,1104.0833333333333,29.7,1015.6,69.33333333333333,862.0833333333335,,3.0,
2023-05-20 00:12:20-04:00,41.0,0.0,758.0,00:12:20,1075.4615384615386,758.0,1065876492.0,1075.4615384615386,29.725,1015.2333333333332,71.5,686.3333333333334,,3.0,
2023-05-20 00:35:41-04:00,32.0,0.0,628.0,00:35:41,1045.0714285714287,628.0,1065876515.0,1045.0714285714287,29.725,1015.2333333333332,71.5,686.3333333333334,,3.0,
2023-05-20 00:59:02-04:00,20.0,0.0,679.0,00:59:02,1027.2,679.0,1065876539.0,1027.2,29.725,1015.2333333333332,71.5,686.3333333333334,,3.0,
2023-05-20 01:22:23-04:00,25.0,0.0,1421.0,01:22:23,1051.4285714285713,1421.0,1065876562.0,1051.4285714285713,29.625,1015.1333333333333,71.58333333333333,431.75,,3.0,
2023-05-20 01:46:13-04:00,14.0,0.0,690.0,01:46:13,1023.4615384615385,690.0,1065876586.0,1023.4615384615385,29.625,1015.1333333333333,71.58333333333333,431.75,,3.0,
2023-05-20 02:09:34-04:00,24.0,0.0,772.0,02:09:34,884.3333333333334,772.0,1065876609.0,884.3333333333334,28.40833333333333,1015.3916666666668,77.08333333333333,185.3333333333333,,3.0,
2023-05-20 02:32:55-04:00,43.0,0.0,769.0,02:32:55,795.2727272727273,769.0,1065876632.0,795.2727272727273,28.40833333333333,1015.3916666666668,77.08333333333333,185.3333333333333,,3.0,
2023-05-20 02:56:16-04:00,15.0,0.0,732.0,02:56:16,787.6,732.0,1065876656.0,787.6,28.40833333333333,1015.3916666666668,77.08333333333333,185.3333333333333,,3.0,
