,date,tank1,tank2,tank3,tank4,tank5,tank6,tank7,tank8
59,2023-05-07 11:00:00,51.72999999999996,0.0,0.0,38.38804878048776,75.89780487804875,32.1409756097561,56.80230769230769,31.044146341463396
60,2023-05-08 11:00:00,56.38999999999996,0.0,0.0,42.19536585365849,80.74902439024386,35.48463414634146,60.27153846153846,34.397560975609736
61,2023-05-09 11:00:00,61.049999999999955,0.0,0.0,46.002682926829216,85.60024390243898,38.82829268292683,63.74076923076923,37.750975609756075
62,2023-05-10 11:00:00,65.70999999999995,0.0,0.0,49.809999999999945,90.45146341463409,42.171951219512195,67.21,41.104390243902415
63,2023-05-11 11:00:00,22.11,22.11,0.0,0.0,58.90268292682921,15.315609756097562,22.11,21.057804878048756
64,2023-05-12 11:00:00,26.676666666666666,25.58560975609756,0.0,0.0,63.75390243902433,18.659268292682928,25.351666666666667,24.411219512195096
65,2023-05-13 11:00:00,31.243333333333332,29.061219512195123,0.0,0.0,68.60512195121945,22.002926829268294,28.593333333333334,27.764634146341436
66,2023-05-14 11:00:00,35.81,32.536829268292685,0.0,0.0,73.45634146341456,25.34658536585366,31.835,31.118048780487776
67,2023-05-15 11:00:00,40.376666666666665,36.01243902439025,0.0,0.0,78.30756097560968,28.690243902439025,35.07666666666667,34.471463414634115
68,2023-05-16 11:00:00,44.94333333333333,39.48804878048781,0.0,0.0,83.15878048780479,32.03390243902439,38.318333333333335,37.824878048780455
69,2023-05-17 11:00:00,49.50999999999999,42.96365853658537,0.0,0.0,88.0099999999999,35.377560975609754,41.56,41.178292682926795
70,2023-05-18 11:00:00,22.11,23.13926829268293,22.11,0.0,0.0,19.02121951219512,22.60166666666667,26.831707317073135
71,2023-05-19 11:00:00,26.332307692307694,26.614878048780493,29.07,0.0,0.0,22.364878048780486,25.843333333333337,30.18512195121948
72,2023-05-20 11:00:00,30.55461538461539,30.090487804878055,36.03,0.0,0.0,25.708536585365852,29.085000000000004,33.53853658536582
73,2023-05-21 11:00:00,34.77692307692308,33.566097560975614,42.99,0.0,0.0,29.05219512195122,32.32666666666667,36.89195121951216
74,2023-05-22 11:00:00,38.99923076923078,37.041707317073175,49.95,0.0,0.0,32.39585365853658,35.568333333333335,40.2453658536585
75,2023-05-23 11:00:00,43.22153846153847,40.51731707317074,56.910000000000004,0.0,0.0,35.73951219512195,38.81,43.59878048780484
76,2023-05-24 11:00:00,21.643846153846166,23.892926829268298,22.11,22.11,0.0,20.98317073170731,0.0,27.352195121951176
77,2023-05-25 11:00:00,25.866153846153857,27.36853658536586,26.194285714285712,24.652619047619048,0.0,24.326829268292677,0.0,30.705609756097516
78,2023-05-26 11:00:00,30.08846153846155,30.84414634146342,30.278571428571425,27.195238095238096,0.0,27.670487804878043,0.0,34.059024390243856
79,2023-05-27 11:00:00,34.310769230769246,34.31975609756098,34.36285714285714,29.737857142857145,0.0,31.01414634146341,0.0,37.412439024390196
80,2023-05-28 11:00:00,38.53307692307694,37.795365853658545,38.44714285714285,32.28047619047619,0.0,34.357804878048775,0.0,40.765853658536535
81,2023-05-29 11:00:00,42.755384615384635,41.27097560975611,42.53142857142856,34.82309523809524,0.0,37.70146341463414,0.0,44.119268292682875
82,2023-05-30 11:00:00,46.97769230769233,44.74658536585367,46.615714285714276,37.36571428571429,0.0,41.04512195121951,0.0,47.472682926829215
83,2023-05-31 11:00:00,51.200000000000024,48.22219512195123,50.69999999999999,39.90833333333334,0.0,44.38878048780487,0.0,50.826097560975555
84,2023-06-01 11:00:00,0.0,28.89780487804879,22.11,26.55095238095239,22.11,27.432439024390238,0.0,37.57951219512189
85,2023-06-02 11:00:00,0.0,32.37341463414635,26.075,29.093571428571437,25.475609756097562,30.776097560975604,0.0,40.93292682926823
86,2023-06-03 11:00:00,0.0,35.84902439024391,30.04,31.636190476190485,28.841219512195124,34.119756097560966,0.0,44.28634146341457
87,2023-06-04 11:00:00,0.0,39.324634146341474,34.004999999999995,34.178809523809534,32.20682926829269,37.46341463414633,0.0,47.63975609756091
88,2023-06-05 11:00:00,0.0,42.800243902439036,37.97,36.72142857142858,35.57243902439025,40.8070731707317,0.0,50.99317073170725
89,2023-06-06 11:00:00,0.0,46.2758536585366,41.935,39.26404761904763,38.93804878048781,44.150731707317064,0.0,54.34658536585359
90,2023-06-07 11:00:00,0.0,49.75146341463416,45.900000000000006,41.80666666666668,42.303658536585374,47.49439024390243,0.0,57.69999999999993
91,2023-06-08 11:00:00,0.0,28.92707317073172,22.11,29.549285714285727,34.46926829268294,34.13804878048779,22.11,0.0
92,2023-06-09 11:00:00,0.0,32.40268292682928,25.90153846153846,32.09190476190477,37.8348780487805,37.48170731707316,25.24878048780488,0.0
93,2023-06-10 11:00:00,0.0,35.87829268292684,29.693076923076923,34.63452380952382,41.200487804878065,40.825365853658525,28.38756097560976,0.0
94,2023-06-11 11:00:00,0.0,39.3539024390244,33.48461538461539,37.17714285714287,44.56609756097563,44.16902439024389,31.52634146341464,0.0
95,2023-06-12 11:00:00,0.0,42.829512195121964,37.27615384615385,39.71976190476192,47.93170731707319,47.51268292682926,34.66512195121952,0.0
96,2023-06-13 11:00:00,0.0,46.305121951219526,41.06769230769232,42.262380952380965,51.29731707317075,50.85634146341462,37.8039024390244,0.0
97,2023-06-14 11:00:00,0.0,49.78073170731709,44.859230769230784,44.805000000000014,54.662926829268315,54.19999999999999,40.94268292682928,0.0
98,2023-06-15 11:00:00,22.11,40.85634146341465,48.65076923076925,28.647619047619063,39.928536585365876,0.0,18.581463414634158,0.0
99,2023-06-16 11:00:00,24.731951219512194,44.33195121951221,52.442307692307715,31.19023809523811,43.29414634146344,0.0,21.720243902439037,0.0
100,2023-06-17 11:00:00,27.353902439024388,47.807560975609775,56.23384615384618,33.732857142857156,46.659756097561,0.0,24.859024390243917,0.0
101,2023-06-18 11:00:00,29.975853658536582,51.28317073170734,60.025384615384645,36.275476190476205,50.02536585365856,0.0,27.997804878048797,0.0
102,2023-06-19 11:00:00,32.59780487804878,54.7587804878049,63.81692307692311,38.81809523809525,53.390975609756126,0.0,31.136585365853676,0.0
103,2023-06-20 11:00:00,35.219756097560975,58.23439024390246,67.60846153846157,41.3607142857143,56.75658536585369,0.0,34.275365853658556,0.0
104,2023-06-21 11:00:00,37.84170731707317,61.71000000000002,71.40000000000003,43.90333333333335,60.12219512195125,0.0,37.414146341463436,0.0
105,2023-06-22 11:00:00,13.863658536585369,0.0,22.11,32.8459523809524,43.38780487804881,0.0,17.352926829268316,22.11
106,2023-06-23 11:00:00,16.485609756097563,0.0,28.226666666666667,35.388571428571446,46.753414634146374,0.0,20.491707317073192,24.980731707317073
107,2023-06-24 11:00:00,19.107560975609758,0.0,34.343333333333334,37.931190476190494,50.119024390243936,0.0,23.630487804878072,27.851463414634146
108,2023-06-25 11:00:00,21.729512195121952,0.0,40.46,40.47380952380954,53.4846341463415,0.0,26.769268292682952,30.72219512195122
109,2023-06-26 11:00:00,24.351463414634146,0.0,46.57666666666667,43.01642857142859,56.85024390243906,0.0,29.90804878048783,33.59292682926829
110,2023-06-27 11:00:00,26.97341463414634,0.0,52.693333333333335,45.55904761904764,60.21585365853662,0.0,33.04682926829271,36.46365853658536
111,2023-06-28 11:00:00,29.595365853658535,0.0,58.81,48.10166666666669,63.581463414634186,0.0,36.18560975609759,39.33439024390243
112,2023-06-29 11:00:00,13.717317073170733,0.0,0.0,35.544285714285735,52.44707317073174,22.11,22.62439024390247,18.805121951219505
113,2023-06-30 11:00:00,16.339268292682927,0.0,0.0,38.08690476190478,55.812682926829304,24.39384615384615,25.763170731707348,21.675853658536578
114,2023-07-01 11:00:00,18.96121951219512,0.0,0.0,40.62952380952383,59.178292682926866,26.677692307692304,28.901951219512227,24.54658536585365
115,2023-07-02 11:00:00,21.583170731707316,0.0,0.0,43.17214285714288,62.54390243902443,28.961538461538456,32.04073170731711,27.417317073170725
116,2023-07-03 11:00:00,24.20512195121951,0.0,0.0,45.71476190476193,65.90951219512199,31.24538461538461,35.17951219512199,30.2880487804878
117,2023-07-04 11:00:00,26.827073170731705,0.0,0.0,48.25738095238098,69.27512195121955,33.529230769230765,38.31829268292687,33.15878048780487
118,2023-07-05 11:00:00,29.4490243902439,0.0,0.0,50.800000000000026,72.6407317073171,35.81307692307692,41.457073170731746,36.02951219512194
119,2023-07-06 11:00:00,21.070975609756097,0.0,0.0,0.0,55.406341463414655,38.096923076923076,24.295853658536625,22.50024390243901
120,2023-07-07 11:00:00,23.69292682926829,0.0,0.0,0.0,58.77195121951222,40.38076923076923,27.4346341463415,25.370975609756083
121,2023-07-08 11:00:00,26.314878048780486,0.0,0.0,0.0,62.13756097560978,42.66461538461539,30.57341463414638,28.241707317073157
122,2023-07-09 11:00:00,28.93682926829268,0.0,0.0,0.0,65.50317073170734,44.948461538461544,33.71219512195126,31.11243902439023
