dates,on,off,g_val,times,avg,delta,int_dates,distance,avg_clean,Temp,Pressure,Humidity,Solar_radiation,harvest,tank,status_harvest
2023-07-27 10:00:00-04:00,,,,,,,,,,,,,,22.11,,restock
2023-08-03 10:00:00-04:00,,,,,,,,,,,,,,-14.0,,harvest
2023-08-10 10:00:00-04:00,,,,,,,,,,,,,,-24.3,,harvest
2023-08-10 22:15:52-04:00,17.0,0.0,595.0,22:15:52,627.5,595.0,1065995895.0,23.608642578125,627.5,34.361538461538466,1015.2769230769233,65.23076923076923,482.8461538461538,,5.0,
2023-08-10 22:39:12-04:00,20.0,0.0,573.0,22:39:12,620.0,573.0,1065995919.0,47.617919921875,620.0,34.361538461538466,1015.2769230769233,65.23076923076923,482.8461538461538,,5.0,
2023-08-10 23:02:33-04:00,18.0,0.0,699.0,23:02:33,593.9,699.0,1065995942.0,76.4599609375,593.9,30.54545454545455,1014.6181818181816,74.72727272727273,156.63636363636363,,5.0,
2023-08-10 23:25:53-04:00,10.0,0.0,697.0,23:25:53,606.0,697.0,1065995965.0,72.541015625,606.0,30.54545454545455,1014.6181818181816,74.72727272727273,156.63636363636363,,5.0,
2023-08-10 23:49:13-04:00,10.0,0.0,523.0,23:49:13,605.1666666666666,523.0,1065995989.0,103.45751953125,605.1666666666666,30.54545454545455,1014.6181818181816,74.72727272727273,156.63636363636363,,5.0,
2023-08-11 00:12:33-04:00,17.0,0.0,636.0,00:12:33,611.6923076923077,636.0,1065996012.0,7.63037109375,611.6923076923077,30.825,1014.3083333333334,77.41666666666667,213.91666666666663,,5.0,
2023-08-11 00:35:53-04:00,11.0,0.0,583.0,00:35:53,616.7142857142857,583.0,1065996035.0,47.27880859375,616.7142857142857,30.825,1014.3083333333334,77.41666666666667,213.91666666666663,,5.0,
2023-08-11 00:59:13-04:00,27.0,0.0,714.0,00:59:13,606.6666666666666,714.0,1065996059.0,81.732666015625,606.6666666666666,30.825,1014.3083333333334,77.41666666666667,213.91666666666663,,5.0,
2023-08-11 01:22:33-04:00,11.0,0.0,560.0,01:22:33,607.5,560.0,1065996082.0,74.169189453125,607.5,27.78333333333333,1014.075,86.41666666666669,123.75,,5.0,
2023-08-11 01:45:53-04:00,9.0,0.0,359.0,01:45:53,610.1538461538462,359.0,1065996105.0,277.068115234375,610.1538461538462,27.78333333333333,1014.075,86.41666666666669,123.75,,5.0,
2023-08-11 02:09:13-04:00,18.0,0.0,727.0,02:09:13,602.75,727.0,1065996129.0,88.953857421875,602.75,27.55,1014.625,85.75,17.5,,5.0,
2023-08-11 02:32:33-04:00,29.0,0.0,596.0,02:32:33,594.1818181818181,596.0,1065996152.0,43.9384765625,594.1818181818181,27.55,1014.625,85.75,17.5,,5.0,
2023-08-11 02:55:53-04:00,20.0,0.0,690.0,02:55:53,601.3,690.0,1065996175.0,48.1728515625,601.3,27.55,1014.625,85.75,17.5,,5.0,
2023-08-11 03:19:13-04:00,15.0,0.0,682.0,03:19:13,597.4444444444445,682.0,1065996199.0,38.205078125,597.4444444444445,25.8,1015.825,91.25,2.583333333333333,,5.0,
2023-08-11 03:42:33-04:00,21.0,0.0,466.0,03:42:33,599.25,466.0,1065996222.0,179.67724609375,599.25,25.8,1015.825,91.25,2.583333333333333,,5.0,
2023-08-11 22:03:30-04:00,21.0,0.0,894.0,22:03:30,894.3333333333334,894.0,1065997323.0,162.0517578125,894.3333333333334,32.775,1015.7666666666668,74.58333333333333,930.3333333333336,,5.0,
2023-08-11 22:26:52-04:00,24.0,0.0,1050.0,22:26:52,833.7142857142857,1050.0,1065997346.0,316.32958984375,833.7142857142857,32.775,1015.7666666666668,74.58333333333333,930.3333333333336,,5.0,
2023-08-11 22:50:13-04:00,32.0,0.0,978.0,22:50:13,852.75,978.0,1065997370.0,242.5361328125,852.75,32.775,1015.7666666666668,74.58333333333333,930.3333333333336,,5.0,
2023-08-11 23:13:35-04:00,29.0,0.0,663.0,23:13:35,825.1111111111111,663.0,1065997393.0,74.17919921875,825.1111111111111,32.5,1015.2818181818184,75.63636363636364,837.0,,5.0,
2023-08-11 23:36:56-04:00,36.0,0.0,989.0,23:36:56,799.4,989.0,1065997416.0,250.108642578125,799.4,32.5,1015.2818181818184,75.63636363636364,837.0,,5.0,
2023-08-12 00:00:18-04:00,16.0,0.0,792.0,00:00:18,781.0909090909091,792.0,1065997440.0,51.325439453125,781.0909090909091,32.7,1014.7333333333332,74.5,690.9166666666665,,5.0,
2023-08-12 01:10:22-04:00,10.0,0.0,470.0,01:10:22,744.3846153846154,470.0,1065997510.0,275.854736328125,744.3846153846154,33.016666666666666,1014.5166666666668,72.58333333333333,493.41666666666674,,5.0,
2023-08-12 01:33:43-04:00,31.0,0.0,986.0,01:33:43,718.9166666666666,986.0,1065997533.0,238.449462890625,718.9166666666666,33.016666666666666,1014.5166666666668,72.58333333333333,493.41666666666674,,5.0,
2023-08-12 01:57:04-04:00,23.0,0.0,604.0,01:57:04,695.3636363636364,604.0,1065997557.0,145.316162109375,695.3636363636364,33.016666666666666,1014.5166666666668,72.58333333333333,493.41666666666674,,5.0,
2023-08-12 02:20:25-04:00,18.0,0.0,568.0,02:20:25,698.6,568.0,1065997580.0,183.005126953125,698.6,32.800000000000004,1014.4416666666666,72.58333333333333,267.25,,5.0,
2023-08-12 02:43:46-04:00,32.0,0.0,598.0,02:43:46,666.3333333333334,598.0,1065997603.0,154.690673828125,666.3333333333334,32.800000000000004,1014.4416666666666,72.58333333333333,267.25,,5.0,
2023-08-12 03:07:07-04:00,9.0,0.0,744.0,03:07:07,650.625,744.0,1065997627.0,10.446044921875,650.625,31.54166666666667,1014.5,75.16666666666667,63.08333333333334,,5.0,
2023-08-12 03:30:28-04:00,11.0,0.0,621.0,03:30:28,650.625,621.0,1065997650.0,135.124755859375,650.625,31.54166666666667,1014.5,75.16666666666667,63.08333333333334,,5.0,
2023-08-12 03:53:49-04:00,15.0,0.0,614.0,03:53:49,650.625,614.0,1065997673.0,143.80029296875,650.625,31.54166666666667,1014.5,75.16666666666667,63.08333333333334,,5.0,
2023-08-12 22:14:11-04:00,25.0,0.0,827.0,22:14:11,756.25,827.0,1065998774.0,7.17724609375,756.25,33.4,1015.675,70.5,937.75,,5.0,
2023-08-12 22:37:33-04:00,17.0,0.0,658.0,22:37:33,749.7777777777778,658.0,1065998797.0,177.692626953125,749.7777777777778,33.4,1015.675,70.5,937.75,,5.0,
2023-08-12 23:00:54-04:00,16.0,0.0,798.0,23:00:54,722.9,798.0,1065998820.0,39.205078125,749.7777777777778,33.19166666666667,1014.8666666666667,69.08333333333333,833.75,,5.0,
2023-08-12 23:24:16-04:00,10.0,0.0,926.0,23:24:16,755.2727272727273,926.0,1065998844.0,87.220458984375,782.7,33.19166666666667,1014.8666666666667,69.08333333333333,833.75,,5.0,
2023-08-12 23:47:37-04:00,15.0,0.0,628.0,23:47:37,792.25,628.0,1065998867.0,212.284912109375,782.7,33.19166666666667,1014.8666666666667,69.08333333333333,833.75,,5.0,
2023-08-13 00:10:59-04:00,19.0,0.0,818.0,00:10:59,781.0,818.0,1065998890.0,23.787109375,770.2727272727273,32.73636363636364,1014.8363636363637,71.36363636363636,685.2727272727273,,5.0,
2023-08-13 00:34:20-04:00,23.0,0.0,740.0,00:34:20,799.0,740.0,1065998914.0,103.35107421875,792.1666666666666,32.73636363636364,1014.8363636363637,71.36363636363636,685.2727272727273,,5.0,
