dates,on,off,g_val,times,avg,delta,int_dates,avg_clean,Temp,Pressure,Humidity,Solar_radiation,harvest,tank,status_harvest
2023-04-20 10:00:00-04:00,,,,,,,,,,,,,22.11,,restock
2023-04-27 10:00:00-04:00,,,,,,,,,,,,,-25.3,,harvest
2023-05-04 10:00:00-04:00,,,,,,,,,,,,,-24.3,,harvest
2023-05-11 10:00:00-04:00,,,,,,,,,,,,,-43.6,,harvest
2023-05-11 22:11:11-04:00,172.0,0.0,2673.0,22:11:11,2567.5,2673.0,1065864851.0,2567.5,28.6,1018.55,70.5,984.5,,1.0,
2023-05-11 22:22:57-04:00,52.0,0.0,1984.0,22:22:57,2605.764705882353,1984.0,1065864862.0,2605.764705882353,28.6,1018.55,70.5,984.5,,1.0,
2023-05-11 22:34:44-04:00,280.0,0.0,2889.0,22:34:44,2580.0,2889.0,1065864874.0,2580.0,28.6,1018.55,70.5,984.5,,1.0,
2023-05-11 22:46:31-04:00,116.0,0.0,2752.0,22:46:31,2584.157894736842,2752.0,1065864886.0,2584.157894736842,28.6,1018.55,70.5,984.5,,1.0,
2023-05-11 22:58:17-04:00,44.0,0.0,3046.0,22:58:17,2580.05,3046.0,1065864898.0,2580.05,28.6,1018.55,70.5,984.5,,1.0,
2023-05-11 23:10:10-04:00,43.0,0.0,1785.0,23:10:10,2554.1428571428573,1785.0,1065864910.0,2554.1428571428573,28.7,1018.2083333333336,70.66666666666667,860.0833333333335,,1.0,
2023-05-11 23:21:57-04:00,155.0,0.0,2826.0,23:21:57,2618.2727272727275,2826.0,1065864921.0,2618.2727272727275,28.7,1018.2083333333336,70.66666666666667,860.0833333333335,,1.0,
2023-05-11 23:33:43-04:00,56.0,0.0,2327.0,23:33:43,2605.8695652173915,2327.0,1065864933.0,2605.8695652173915,28.7,1018.2083333333336,70.66666666666667,860.0833333333335,,1.0,
2023-05-11 23:45:30-04:00,92.0,0.0,3167.0,23:45:30,2604.875,3167.0,1065864945.0,2604.875,28.7,1018.2083333333336,70.66666666666667,860.0833333333335,,1.0,
2023-05-11 23:57:16-04:00,119.0,0.0,2134.0,23:57:16,2651.08,2134.0,1065864957.0,2651.08,28.7,1018.2083333333336,70.66666666666667,860.0833333333335,,1.0,
2023-05-12 00:09:03-04:00,50.0,0.0,2918.0,00:09:03,2640.1153846153848,2918.0,1065864969.0,2640.1153846153848,28.325,1017.9416666666666,71.25,661.1666666666666,,1.0,
2023-05-12 00:20:49-04:00,97.0,0.0,2094.0,00:20:49,2630.222222222222,2094.0,1065864980.0,2630.222222222222,28.325,1017.9416666666666,71.25,661.1666666666666,,1.0,
2023-05-12 00:32:36-04:00,173.0,0.0,3248.0,00:32:36,2623.6785714285716,3248.0,1065864992.0,2623.6785714285716,28.325,1017.9416666666666,71.25,661.1666666666666,,1.0,
2023-05-12 00:44:22-04:00,49.0,0.0,2064.0,00:44:22,2614.310344827586,2064.0,1065865004.0,2614.310344827586,28.325,1017.9416666666666,71.25,661.1666666666666,,1.0,
2023-05-12 00:56:09-04:00,95.0,0.0,2725.0,00:56:09,2614.5666666666666,2725.0,1065865016.0,2614.5666666666666,28.325,1017.9416666666666,71.25,661.1666666666666,,1.0,
2023-05-12 01:07:56-04:00,115.0,0.0,2448.0,01:07:56,2614.5666666666666,2448.0,1065865027.0,2614.5666666666666,27.866666666666664,1017.7333333333332,72.83333333333333,380.91666666666674,,1.0,
