dates,on,off,g_val,times,avg,delta,int_dates,avg_clean,Temp,Pressure,Humidity,Solar_radiation,harvest,tank,status_harvest
2023-03-16 10:00:00-04:00,,,,,,,,,,,,,22.11,,restock
2023-03-23 10:00:00-04:00,,,,,,,,,,,,,-26.2,,harvest
2023-03-30 10:00:00-04:00,,,,,,,,,,,,,-16.7,,harvest
2023-04-06 10:00:00-04:00,,,,,,,,,,,,,-14.0,,harvest
2023-04-11 13:36:47-04:00,88.0,55.0,1889.0,13:36:47,2105.769230769231,1889.0,1065821136.0,2105.769230769231,,,,,,2.0,
2023-04-11 13:47:56-04:00,180.0,132.0,1908.0,13:47:56,2105.769230769231,1908.0,1065821147.0,2105.769230769231,,,,,,2.0,
2023-04-11 13:59:18-04:00,228.0,182.0,2278.0,13:59:18,2105.769230769231,2278.0,1065821159.0,2105.769230769231,,,,,,2.0,
2023-04-11 14:10:53-04:00,314.0,236.0,1790.0,14:10:53,2105.769230769231,1790.0,1065821170.0,2105.769230769231,,,,,,2.0,
2023-04-11 14:22:02-04:00,228.0,161.0,2617.0,14:22:02,2105.769230769231,2617.0,1065821182.0,2105.769230769231,,,,,,2.0,
2023-04-11 14:33:12-04:00,230.0,189.0,2257.0,14:33:12,2105.769230769231,2257.0,1065821193.0,2105.769230769231,,,,,,2.0,
2023-04-11 14:44:21-04:00,232.0,186.0,1820.0,14:44:21,2105.769230769231,1820.0,1065821204.0,2105.769230769231,,,,,,2.0,
2023-04-11 14:55:42-04:00,378.0,335.0,1773.0,14:55:42,2105.769230769231,1773.0,1065821215.0,2105.769230769231,,,,,,2.0,
2023-04-11 15:07:03-04:00,488.0,455.0,2467.0,15:07:03,2105.769230769231,2467.0,1065821227.0,2105.769230769231,,,,,,2.0,
2023-04-11 15:18:29-04:00,218.0,169.0,2198.0,15:18:29,2105.769230769231,2198.0,1065821238.0,2105.769230769231,,,,,,2.0,
2023-04-11 15:29:39-04:00,194.0,120.0,2017.0,15:29:39,2105.769230769231,2017.0,1065821249.0,2105.769230769231,,,,,,2.0,
2023-04-11 15:40:48-04:00,146.0,97.0,2405.0,15:40:48,2105.769230769231,2405.0,1065821260.0,2105.769230769231,,,,,,2.0,
2023-04-11 15:52:03-04:00,150.0,103.0,1956.0,15:52:03,2105.769230769231,1956.0,1065821272.0,2105.769230769231,,,,,,2.0,
2023-04-12 10:03:11-04:00,147.0,98.0,2790.0,10:03:11,1693.5294117647059,2790.0,1065822363.0,1693.5294117647059,22.425,1017.8166666666666,70.66666666666667,0.0,,2.0,
