dates,on,off,g_val,times,avg,delta,int_dates,distance,avg_clean,Temp,Pressure,Humidity,Solar_radiation,harvest,tank,status_harvest
2023-03-16 10:00:00-04:00,,,,,,,,,,,,,,22.11,,restock
2023-03-23 10:00:00-04:00,,,,,,,,,,,,,,-26.2,,harvest
2023-03-30 10:00:00-04:00,,,,,,,,,,,,,,-16.7,,harvest
2023-04-06 10:00:00-04:00,,,,,,,,,,,,,,-14.0,,harvest
2023-04-11 13:36:47-04:00,88.0,55.0,1889.0,13:36:47,2105.769230769231,1889.0,1065821136.0,105.875,1988.6,,,,,,2.0,
2023-04-11 13:47:56-04:00,180.0,132.0,1908.0,13:47:56,2105.769230769231,1908.0,1065821147.0,89.375,1988.6,,,,,,2.0,
2023-04-11 13:59:18-04:00,228.0,182.0,2278.0,13:59:18,2105.769230769231,2278.0,1065821159.0,278.0625,1988.6,,,,,,2.0,
2023-04-11 14:10:53-04:00,314.0,236.0,1790.0,14:10:53,2105.769230769231,1790.0,1065821170.0,212.1875,1988.6,,,,,,2.0,
2023-04-11 14:33:12-04:00,230.0,189.0,2257.0,14:33:12,2105.769230769231,2257.0,1065821193.0,250.5625,1988.6,,,,,,2.0,
2023-04-11 14:44:21-04:00,232.0,186.0,1820.0,14:44:21,2105.769230769231,1820.0,1065821204.0,188.25,1988.6,,,,,,2.0,
2023-04-11 14:55:42-04:00,378.0,335.0,1773.0,14:55:42,2105.769230769231,1773.0,1065821215.0,237.0,1988.6,,,,,,2.0,
2023-04-11 15:18:29-04:00,218.0,169.0,2198.0,15:18:29,2105.769230769231,2198.0,1065821238.0,184.8125,1988.6,,,,,,2.0,
2023-04-11 15:29:39-04:00,194.0,120.0,2017.0,15:29:39,2105.769230769231,2017.0,1065821249.0,2.4375,1988.6,,,,,,2.0,
2023-04-11 15:52:03-04:00,150.0,103.0,1956.0,15:52:03,2105.769230769231,1956.0,1065821272.0,61.0,1988.6,,,,,,2.0,
2023-04-12 10:25:38-04:00,157.0,121.0,1738.0,10:25:38,1657.111111111111,1738.0,1065822385.0,260.4375,1331.6666666666667,22.425,1017.8166666666666,70.66666666666667,0.0,,2.0,
2023-04-12 10:47:56-04:00,219.0,146.0,1645.0,10:47:56,1604.8,1645.0,1065822407.0,191.0,1295.7272727272727,22.425,1017.8166666666666,70.66666666666667,0.0,,2.0,
2023-04-12 11:32:49-04:00,189.0,161.0,1437.0,11:32:49,1516.3333333333333,1437.0,1065822452.0,32.8125,1236.6,22.5,1016.875,74.0,0.0,,2.0,
