dates,on,off,g_val,times,avg,delta,int_dates,distance,avg_clean,Temp,Pressure,Humidity,Solar_radiation,harvest,tank,status_harvest
2023-11-16 10:00:00-05:00,,,,,,,,,,,,,,22.11,,restock
2023-11-16 22:01:18-05:00,33.0,0.0,1178.0,22:01:18,1044.7777777777778,1178.0,1066137001.0,109.22802734375,1044.7777777777778,24.375,1012.4583333333336,78.5,356.25,,5.0,
2023-11-16 22:23:28-05:00,18.0,0.0,1177.0,22:23:28,1050.0,1177.0,1066137023.0,105.836669921875,1050.0,24.375,1012.4583333333336,78.5,356.25,,5.0,
2023-11-16 22:45:31-05:00,19.0,0.0,835.0,22:45:31,1043.4545454545455,835.0,1066137045.0,238.5517578125,1043.4545454545455,24.375,1012.4583333333336,78.5,356.25,,5.0,
2023-11-16 23:07:44-05:00,20.0,0.0,778.0,23:07:44,1042.75,778.0,1066137067.0,297.93701171875,1042.75,24.25,1011.575,79.33333333333333,157.25,,5.0,
2023-11-16 23:29:47-05:00,23.0,0.0,845.0,23:29:47,1049.2307692307693,845.0,1066137089.0,233.3193359375,1049.2307692307693,24.25,1011.575,79.33333333333333,157.25,,5.0,
2023-11-16 23:51:49-05:00,31.0,0.0,1222.0,23:51:49,1049.2307692307693,1222.0,1066137111.0,141.30126953125,1049.2307692307693,24.25,1011.575,79.33333333333333,157.25,,5.0,
2023-11-17 00:13:52-05:00,33.0,0.0,1326.0,00:13:52,1038.2142857142858,1326.0,1066137133.0,242.92529296875,1038.2142857142858,25.08333333333333,1011.0916666666667,76.5,216.91666666666663,,5.0,
2023-11-17 00:35:55-05:00,27.0,0.0,1049.0,00:35:55,1026.8666666666666,1049.0,1066137155.0,36.44775390625,1026.8666666666666,25.08333333333333,1011.0916666666667,76.5,216.91666666666663,,5.0,
2023-11-17 00:57:57-05:00,22.0,0.0,993.0,00:57:57,1031.0,993.0,1066137177.0,94.81787109375,1031.0,25.08333333333333,1011.0916666666667,76.5,216.91666666666663,,5.0,
2023-11-17 01:19:59-05:00,44.0,0.0,1097.0,01:19:59,1021.2,1097.0,1066137199.0,6.815185546875,1021.2,24.883333333333336,1010.65,77.66666666666667,76.41666666666667,,5.0,
2023-11-17 01:42:02-05:00,35.0,0.0,978.0,01:42:02,1010.0714285714286,978.0,1066137222.0,114.656005859375,1010.0714285714286,24.883333333333336,1010.65,77.66666666666667,76.41666666666667,,5.0,
2023-11-17 02:04:39-05:00,44.0,0.0,1035.0,02:04:39,1023.5384615384615,1035.0,1066137244.0,60.0166015625,1023.5384615384615,24.383333333333336,1010.0916666666667,80.66666666666667,44.33333333333334,,5.0,
2023-11-17 02:27:12-05:00,21.0,0.0,1127.0,02:27:12,1044.0,1127.0,1066137267.0,29.5185546875,1044.0,24.383333333333336,1010.0916666666667,80.66666666666667,44.33333333333334,,5.0,
