dates,on,off,g_val,times,avg,delta,int_dates,distance,avg_clean,Temp,Pressure,Humidity,Solar_radiation,harvest,tank,status_harvest
2023-04-13 10:00:00-04:00,,,,,,,,,,,,,,22.11,,restock
2023-04-17 10:07:29-04:00,507.0,451.0,3573.0,10:07:29,3075.875,3573.0,1065829567.0,249.140625,3296.4545454545455,20.075,1013.05,92.25,0.0,,7.0,
2023-04-17 10:19:16-04:00,538.0,456.0,3248.0,10:19:16,3107.1176470588234,3248.0,1065829579.0,74.8671875,3322.3333333333335,20.075,1013.05,92.25,0.0,,7.0,
2023-04-17 10:31:02-04:00,570.0,490.0,3216.0,10:31:02,3130.222222222222,3216.0,1065829591.0,105.890625,3337.769230769231,20.075,1013.05,92.25,0.0,,7.0,
2023-04-17 10:54:36-04:00,564.0,466.0,3068.0,10:54:36,3146.75,3068.0,1065829614.0,252.0859375,3337.769230769231,20.075,1013.05,92.25,0.0,,7.0,
2023-04-17 11:30:05-04:00,469.0,373.0,3359.0,11:30:05,11278.04347826087,3359.0,1065829650.0,41.578125,3337.769230769231,20.033333333333328,1011.5333333333333,92.0,0.08333333333333333,,7.0,
2023-04-17 11:41:51-04:00,393.0,270.0,3029.0,11:41:51,10815.375,3029.0,1065829661.0,287.6484375,3337.769230769231,20.033333333333328,1011.5333333333333,92.0,0.08333333333333333,,7.0,
2023-04-17 12:17:10-04:00,537.0,431.0,3290.0,12:17:10,14490.592592592593,3290.0,1065829697.0,24.234375,3337.769230769231,20.133333333333336,1012.1,92.58333333333331,0.0,,7.0,
2023-04-17 12:28:56-04:00,721.0,636.0,3344.0,12:28:56,16311.642857142857,3344.0,1065829708.0,30.46875,3337.769230769231,20.133333333333336,1012.1,92.58333333333331,0.0,,7.0,
2023-04-17 12:40:42-04:00,736.0,630.0,3550.0,12:40:42,18007.103448275862,3550.0,1065829720.0,237.203125,3337.769230769231,20.133333333333336,1012.1,92.58333333333331,0.0,,7.0,
2023-04-17 12:52:29-04:00,301.0,215.0,3479.0,12:52:29,17524.733333333334,3479.0,1065829732.0,166.9296875,3351.9285714285716,20.133333333333336,1012.1,92.58333333333331,0.0,,7.0,
2023-04-17 13:04:15-04:00,532.0,456.0,3105.0,13:04:15,17524.733333333334,3105.0,1065829744.0,206.3828125,3351.9285714285716,20.658333333333328,1011.5666666666666,92.58333333333331,0.0,,7.0,
2023-04-17 13:16:02-04:00,496.0,416.0,3607.0,13:16:02,18005.827586206895,3607.0,1065829756.0,296.2890625,3334.923076923077,20.658333333333328,1011.5666666666666,92.58333333333331,0.0,,7.0,
2023-04-17 13:27:48-04:00,727.0,627.0,3523.0,13:27:48,18532.89285714286,3523.0,1065829767.0,212.90625,3342.1666666666665,20.658333333333328,1011.5666666666666,92.58333333333331,0.0,,7.0,
2023-04-17 15:49:13-04:00,731.0,598.0,3536.0,15:49:13,30194.5,3536.0,1065829909.0,232.03125,3450.0,21.2,1011.7916666666664,90.75,27.75,,7.0,
2023-04-18 10:03:53-04:00,548.0,452.0,3160.0,10:03:53,53696.6875,3160.0,1065831003.0,197.8125,3368.5,19.341666666666665,1013.1833333333334,66.91666666666667,0.0,,7.0,
2023-04-18 10:15:50-04:00,704.0,584.0,3577.0,10:15:50,54389.82352941176,3577.0,1065831015.0,217.609375,3368.5,19.341666666666665,1013.1833333333334,66.91666666666667,0.0,,7.0,
2023-04-19 10:02:26-04:00,520.0,415.0,3862.0,10:02:26,53898.9375,3862.0,1065832442.0,160.796875,3720.6666666666665,16.972727272727273,1016.4090909090908,84.54545454545455,0.6363636363636364,,7.0,
2023-04-19 10:14:13-04:00,667.0,527.0,3848.0,10:14:13,54580.17647058824,3848.0,1065832454.0,142.640625,3720.6666666666665,16.972727272727273,1016.4090909090908,84.54545454545455,0.6363636363636364,,7.0,
2023-04-19 10:26:00-04:00,738.0,628.0,3452.0,10:26:00,55185.72222222222,3452.0,1065832466.0,257.5546875,3720.6666666666665,16.972727272727273,1016.4090909090908,84.54545454545455,0.6363636363636364,,7.0,
2023-04-20 10:23:41-04:00,780.0,707.0,2601.0,10:23:41,55236.5,2601.0,1065833903.0,79.84375,2601.0,23.29166666666667,1019.05,68.08333333333333,0.0,,7.0,
