dates,on,off,g_val,times,avg,delta,int_dates,distance,avg_clean,Temp,Pressure,Humidity,Solar_radiation,harvest,tank,status_harvest
2023-07-27 10:00:00-04:00,,,,,,,,,,,,,,22.11,,restock
2023-08-03 10:00:00-04:00,,,,,,,,,,,,,,-14.0,,harvest
2023-08-10 10:00:00-04:00,,,,,,,,,,,,,,-24.3,,harvest
2023-08-10 12:21:20-04:00,122.0,70.0,992.0,12:21:20,1343.0,992.0,1065995301.0,275.2587890625,783.3636363636364,26.758333333333336,1014.1416666666668,88.08333333333331,0.16666666666666666,,5.0,
2023-08-10 12:44:14-04:00,267.0,241.0,652.0,12:44:14,1296.2,652.0,1065995324.0,64.130859375,771.5,26.758333333333336,1014.1416666666668,88.08333333333331,0.16666666666666666,,5.0,
2023-08-10 13:30:02-04:00,286.0,255.0,931.0,13:30:02,1354.2142857142858,931.0,1065995370.0,216.06982421875,797.6363636363636,26.53333333333333,1014.1666666666664,89.5,0.08333333333333333,,5.0,
2023-08-10 13:52:57-04:00,326.0,277.0,834.0,13:52:57,1411.6923076923076,834.0,1065995392.0,119.63427734375,816.7,26.53333333333333,1014.1666666666664,89.5,0.08333333333333333,,5.0,
2023-08-10 14:15:53-04:00,110.0,64.0,777.0,14:15:53,1378.1666666666667,777.0,1065995415.0,63.21728515625,816.7,26.46666666666667,1013.8916666666664,90.75,2.1666666666666665,,5.0,
2023-08-10 15:01:40-04:00,36.0,19.0,813.0,15:01:40,1462.8,813.0,1065995461.0,100.3642578125,782.125,27.1,1014.2,89.58333333333331,85.0,,5.0,
2023-08-10 15:24:29-04:00,68.0,47.0,641.0,15:24:29,1515.111111111111,641.0,1065995484.0,71.07275390625,752.1428571428571,27.1,1014.2,89.58333333333331,85.0,,5.0,
2023-08-10 15:47:18-04:00,79.0,60.0,617.0,15:47:18,1623.0,617.0,1065995507.0,94.5166015625,768.8333333333334,27.1,1014.2,89.58333333333331,85.0,,5.0,
2023-08-11 10:13:02-04:00,179.0,165.0,711.0,10:13:02,646.25,711.0,1065996613.0,18.19873046875,646.25,25.425,1014.3833333333333,92.0,0.5,,5.0,
2023-08-11 10:35:54-04:00,186.0,164.0,579.0,10:35:54,650.2222222222222,579.0,1065996635.0,113.5888671875,650.2222222222222,25.425,1014.3833333333333,92.0,0.5,,5.0,
2023-08-11 10:58:46-04:00,202.0,179.0,627.0,10:58:46,650.2222222222222,627.0,1065996658.0,65.373046875,650.2222222222222,25.425,1014.3833333333333,92.0,0.5,,5.0,
2023-08-11 11:21:38-04:00,205.0,195.0,503.0,11:21:38,650.2222222222222,503.0,1065996681.0,189.16455078125,650.2222222222222,25.325,1014.2083333333336,92.08333333333331,0.5,,5.0,
2023-08-11 11:44:31-04:00,231.0,199.0,809.0,11:44:31,650.2222222222222,809.0,1065996704.0,117.037109375,650.2222222222222,25.325,1014.2083333333336,92.08333333333331,0.5,,5.0,
2023-08-11 12:08:04-04:00,231.0,212.0,580.0,12:08:04,649.4,580.0,1065996728.0,111.7587890625,649.4,25.21666666666667,1014.1916666666667,92.0,0.8333333333333334,,5.0,
2023-08-11 12:30:11-04:00,238.0,231.0,655.0,12:30:11,641.0,655.0,1065996750.0,36.5791015625,641.0,25.21666666666667,1014.1916666666667,92.0,0.8333333333333334,,5.0,
2023-08-11 12:53:06-04:00,236.0,220.0,706.0,12:53:06,654.8333333333334,706.0,1065996773.0,14.60205078125,654.8333333333334,25.21666666666667,1014.1916666666667,92.0,0.8333333333333334,,5.0,
2023-08-11 13:16:50-04:00,238.0,208.0,682.0,13:16:50,649.7272727272727,682.0,1065996796.0,9.22265625,649.7272727272727,25.15,1014.2166666666667,92.91666666666669,0.25,,5.0,
2023-08-11 14:47:38-04:00,242.0,223.0,642.0,14:47:38,661.2857142857143,642.0,1065996887.0,48.5986328125,661.2857142857143,25.25,1014.675,92.08333333333331,2.4166666666666665,,5.0,
2023-08-11 15:12:01-04:00,211.0,198.0,557.0,15:12:01,674.8333333333334,557.0,1065996912.0,133.4453125,674.8333333333334,25.741666666666664,1015.6,91.58333333333331,77.33333333333333,,5.0,
2023-08-11 15:33:27-04:00,227.0,209.0,807.0,15:33:27,678.8,807.0,1065996933.0,116.67724609375,678.8,25.741666666666664,1015.6,91.58333333333331,77.33333333333333,,5.0,
2023-08-12 10:13:54-04:00,170.0,161.0,647.0,10:13:54,630.6666666666666,647.0,1065998053.0,45.025390625,630.6666666666666,27.725,1015.7833333333333,87.5,0.08333333333333333,,5.0,
2023-08-12 10:36:47-04:00,176.0,169.0,914.0,10:36:47,614.8571428571429,914.0,1065998076.0,221.7705078125,614.8571428571429,27.725,1015.7833333333333,87.5,0.08333333333333333,,5.0,
2023-08-12 10:59:39-04:00,202.0,187.0,596.0,10:59:39,630.625,596.0,1065998099.0,96.4404296875,630.625,27.725,1015.7833333333333,87.5,0.08333333333333333,,5.0,
2023-08-12 11:23:07-04:00,239.0,219.0,406.0,11:23:07,635.6666666666666,406.0,1065998123.0,286.66796875,635.6666666666666,27.566666666666666,1015.3833333333333,88.08333333333331,0.3333333333333333,,5.0,
2023-08-12 11:46:41-04:00,235.0,213.0,563.0,11:46:41,627.6,563.0,1065998146.0,129.892578125,627.6,27.566666666666666,1015.3833333333333,88.08333333333331,0.3333333333333333,,5.0,
2023-08-12 12:55:25-04:00,244.0,213.0,658.0,12:55:25,671.0,658.0,1065998215.0,35.60791015625,671.0,27.241666666666664,1014.65,88.75,0.4166666666666667,,5.0,
2023-08-12 13:18:20-04:00,238.0,213.0,520.0,13:18:20,669.0769230769231,520.0,1065998238.0,173.85986328125,669.0769230769231,27.225,1014.7333333333332,87.75,0.16666666666666666,,5.0,
2023-08-12 13:41:14-04:00,275.0,230.0,741.0,13:41:14,648.6666666666666,741.0,1065998261.0,46.88134765625,648.6666666666666,27.225,1014.7333333333332,87.75,0.16666666666666666,,5.0,
2023-08-12 14:04:09-04:00,230.0,213.0,676.0,14:04:09,653.4545454545455,676.0,1065998284.0,18.384765625,653.4545454545455,26.95,1015.2583333333333,88.58333333333331,2.333333333333333,,5.0,
2023-08-12 14:27:04-04:00,228.0,206.0,555.0,14:27:04,678.2,555.0,1065998307.0,139.6572265625,678.2,26.95,1015.2583333333333,88.58333333333331,2.333333333333333,,5.0,
2023-08-12 14:49:58-04:00,280.0,229.0,778.0,14:49:58,691.0,778.0,1065998329.0,83.076171875,691.0,26.95,1015.2583333333333,88.58333333333331,2.333333333333333,,5.0,
2023-08-12 15:12:53-04:00,233.0,209.0,821.0,15:12:53,691.0,821.0,1065998352.0,125.79052734375,691.0,27.883333333333336,1016.25,86.16666666666669,87.58333333333331,,5.0,
2023-08-12 15:35:47-04:00,224.0,211.0,848.0,15:35:47,691.0,848.0,1065998375.0,152.49755859375,691.0,27.883333333333336,1016.25,86.16666666666669,87.58333333333331,,5.0,
2023-08-12 15:58:41-04:00,242.0,205.0,622.0,15:58:41,695.125,622.0,1065998398.0,73.80126953125,695.125,27.883333333333336,1016.25,86.16666666666669,87.58333333333331,,5.0,
2023-08-13 10:15:48-04:00,205.0,170.0,623.0,10:15:48,725.75,623.0,1065999495.0,94.98828125,725.75,27.3,1015.6416666666668,85.91666666666669,1.0,,5.0,
2023-08-13 10:38:39-04:00,246.0,204.0,667.0,10:38:39,738.7777777777778,667.0,1065999518.0,51.619140625,738.7777777777778,27.3,1015.6416666666668,85.91666666666669,1.0,,5.0,
