dates,on,off,g_val,times,avg,delta,int_dates,avg_clean,Temp,Pressure,Humidity,Solar_radiation,harvest,tank,status_harvest
2023-04-13 10:00:00-04:00,,,,,,,,,,,,,22.11,,restock
2023-04-13 22:06:35-04:00,89.0,0.0,5011.0,22:06:35,4076.0,5011.0,1065824526.0,4076.0,28.60833333333333,1013.2583333333333,73.91666666666667,783.6666666666665,,7.0,
2023-04-13 22:18:04-04:00,161.0,0.0,4040.0,22:18:04,4048.625,4040.0,1065824538.0,4048.625,28.60833333333333,1013.2583333333333,73.91666666666667,783.6666666666665,,7.0,
2023-04-13 22:29:32-04:00,143.0,0.0,5706.0,22:29:32,4003.0588235294117,5706.0,1065824549.0,4003.0588235294117,28.60833333333333,1013.2583333333333,73.91666666666667,783.6666666666665,,7.0,
2023-04-13 22:41:01-04:00,94.0,0.0,2946.0,22:41:01,3957.5555555555557,2946.0,1065824561.0,3957.5555555555557,28.60833333333333,1013.2583333333333,73.91666666666667,783.6666666666665,,7.0,
2023-04-13 22:52:29-04:00,116.0,0.0,2836.0,22:52:29,3950.0,2836.0,1065824572.0,3950.0,28.60833333333333,1013.2583333333333,73.91666666666667,783.6666666666665,,7.0,
2023-04-13 23:03:58-04:00,107.0,0.0,3171.0,23:03:58,3974.4,3171.0,1065824583.0,3974.4,27.66666666666667,1012.2416666666667,77.33333333333333,491.33333333333326,,7.0,
2023-04-13 23:15:26-04:00,227.0,0.0,5103.0,23:15:26,4033.095238095238,5103.0,1065824595.0,4033.095238095238,27.66666666666667,1012.2416666666667,77.33333333333333,491.33333333333326,,7.0,
2023-04-13 23:26:55-04:00,563.0,0.0,6901.0,23:26:55,4170.136363636364,6901.0,1065824606.0,4170.136363636364,27.66666666666667,1012.2416666666667,77.33333333333333,491.33333333333326,,7.0,
2023-04-13 23:38:23-04:00,59.0,0.0,2933.0,23:38:23,4159.869565217391,2933.0,1065824618.0,4159.869565217391,27.66666666666667,1012.2416666666667,77.33333333333333,491.33333333333326,,7.0,
2023-04-13 23:49:52-04:00,86.0,0.0,2904.0,23:49:52,4104.833333333333,2904.0,1065824629.0,4104.833333333333,27.66666666666667,1012.2416666666667,77.33333333333333,491.33333333333326,,7.0,
2023-04-14 00:12:49-04:00,124.0,0.0,3506.0,00:12:49,4016.769230769231,3506.0,1065824652.0,4016.769230769231,26.275,1011.975,78.0,279.4166666666667,,7.0,
2023-04-14 00:24:17-04:00,160.0,0.0,5413.0,00:24:17,4004.5925925925926,5413.0,1065824664.0,4004.5925925925926,26.275,1011.975,78.0,279.4166666666667,,7.0,
2023-04-14 00:35:45-04:00,94.0,0.0,2735.0,00:35:45,3983.785714285714,2735.0,1065824675.0,3983.785714285714,26.275,1011.975,78.0,279.4166666666667,,7.0,
2023-04-14 00:47:14-04:00,93.0,0.0,4682.0,00:47:14,3954.6206896551726,4682.0,1065824687.0,3954.6206896551726,26.275,1011.975,78.0,279.4166666666667,,7.0,
2023-04-14 00:58:42-04:00,72.0,0.0,3253.0,00:58:42,3947.5333333333333,3253.0,1065824698.0,3947.5333333333333,26.275,1011.975,78.0,279.4166666666667,,7.0,
2023-04-14 01:10:11-04:00,92.0,0.0,3638.0,01:10:11,3910.862068965517,3638.0,1065824710.0,3910.862068965517,27.325,1011.6166666666667,73.5,334.9166666666667,,7.0,
2023-04-14 01:21:39-04:00,208.0,0.0,3274.0,01:21:39,3906.25,3274.0,1065824721.0,3906.25,27.325,1011.6166666666667,73.5,334.9166666666667,,7.0,
2023-04-14 01:33:07-04:00,67.0,0.0,3184.0,01:33:07,3839.5925925925926,3184.0,1065824733.0,3839.5925925925926,27.325,1011.6166666666667,73.5,334.9166666666667,,7.0,
