day,sec,name,value
2,601,1,776.00
2,601,0,783.00
2,601,1,776.00
2,601,1,776.00
2,601,0,783.00
2,601,1,776.00
2,601,1,776.00
2,601,1,776.00
2,601,1,776.00
2,601,0,783.00
2,601,0,783.00
2,601,0,783.00
2,601,1,776.00
2,601,0,783.00
2,601,1,776.00
2,601,1,776.00
2,601,1,776.00
2,601,0,783.00
2,601,1,776.00
2,601,1,776.00
2,601,0,783.00
2,601,1,776.00
2,601,0,783.00
2,601,0,783.00
2,601,0,783.00
2,601,1,776.00
2,601,1,776.00
2,601,1,776.00
2,601,0,783.00
2,601,1,776.00
2,601,add,536871556
2,601,1,776.00
2,601,1,776.00
2,601,1,776.00
2,601,0,783.00
2,601,1,776.00
2,601,1,776.00
2,601,0,783.00
2,601,1,776.00
2,601,1,776.00
2,601,1,776.00
2,601,1,776.00
2,601,0,783.00
2,601,0,783.00
2,601,0,783.00
2,601,1,776.00
2,601,0,783.00
2,601,0,783.00
2,601,0,783.00
2,601,0,783.00
2,601,1,776.00
2,601,0,783.00
2,601,0,783.00
2,601,1,776.00
2,601,0,783.00
2,601,1,776.00
2,601,1,776.00
2,601,1,776.00
2,601,0,783.00
2,601,0,783.00
2,601,0,783.00
2,601,1,776.00
2,601,0,783.00
2,1202,add,536871428
2,1202,1,776.00
2,1202,1,776.00
2,1202,1,776.00
2,1202,0,783.00
2,1202,1,776.00
2,1202,1,776.00
2,1202,0,783.00
2,1202,1,776.00
2,1202,1,776.00
2,1202,1,776.00
2,1202,1,776.00
2,1202,0,783.00
2,1202,0,783.00
2,1202,0,783.00
2,1202,1,775.00
2,1202,0,783.00
2,1202,1,776.00
2,1202,1,776.00
2,1202,1,776.00
2,1202,0,783.00
2,1202,1,776.00
2,1202,1,776.00
2,1202,0,783.00
2,1202,1,776.00
2,1202,0,783.00
2,1202,0,783.00
2,1202,0,783.00
2,1202,1,776.00
2,1202,1,776.00
2,1202,1,776.00
2,1202,0,783.00
2,1202,1,776.00
2,1202,add,536871556
2,1202,1,776.00
2,1202,1,776.00
2,1202,1,776.00
2,1202,0,783.00
2,1202,1,776.00
2,1202,1,776.00
2,1202,0,783.00
2,1202,1,776.00
2,1202,1,776.00
2,1202,1,776.00
2,1202,1,776.00
2,1202,0,783.00
2,1202,0,783.00
2,1202,0,783.00
2,1202,1,776.00
