dates,on,off,g_val,times,avg,delta,int_dates,distance,avg_clean,Temp,Pressure,Humidity,Solar_radiation,harvest,tank,status_harvest
2023-06-29 10:00:00-04:00,,,,,,,,,,,,,,22.11,,restock
2023-06-29 12:04:03-04:00,319.0,288.0,1114.0,12:04:03,1219.0,1114.0,1065934804.0,143.8758544921875,1218.0,23.97272727272728,1012.8454545454545,89.18181818181819,0.2727272727272727,,6.0,
2023-06-29 12:26:16-04:00,360.0,317.0,1295.0,12:26:16,1235.0,1295.0,1065934826.0,35.6124267578125,1239.909090909091,23.97272727272728,1012.8454545454545,89.18181818181819,0.2727272727272727,,6.0,
2023-06-29 12:48:29-04:00,395.0,341.0,1255.0,12:48:29,1230.5,1255.0,1065934848.0,5.897705078125,1233.5,23.97272727272728,1012.8454545454545,89.18181818181819,0.2727272727272727,,6.0,
2023-06-29 13:10:42-04:00,409.0,364.0,1429.0,13:10:42,1230.5,1429.0,1065934870.0,166.593505859375,1233.5,24.066666666666666,1013.0416666666664,90.0,0.3333333333333333,,6.0,
2023-06-29 13:32:56-04:00,326.0,295.0,1518.0,13:32:56,1259.3333333333333,1518.0,1065934892.0,254.0863037109375,1233.5,24.066666666666666,1013.0416666666664,90.0,0.3333333333333333,,6.0,
2023-06-29 14:17:22-04:00,309.0,280.0,1116.0,14:17:22,1317.3076923076924,1116.0,1065934937.0,150.9920654296875,1258.909090909091,24.35833333333333,1013.0583333333334,90.0,12.083333333333336,,6.0,
2023-06-29 14:39:35-04:00,307.0,276.0,950.0,14:39:35,1321.9166666666667,950.0,1065934959.0,318.49462890625,1258.6,24.35833333333333,1013.0583333333334,90.0,12.083333333333336,,6.0,
2023-06-29 15:24:02-04:00,402.0,337.0,1459.0,15:24:02,1346.2,1459.0,1065935004.0,187.4364013671875,1273.125,25.84166666666667,1013.8666666666667,87.08333333333331,140.75,,6.0,
2023-06-29 15:46:15-04:00,298.0,269.0,1163.0,15:46:15,1351.888888888889,1163.0,1065935026.0,110.0616455078125,1270.0,25.84166666666667,1013.8666666666667,87.08333333333331,140.75,,6.0,
2023-06-30 10:12:45-04:00,297.0,244.0,1331.0,10:12:45,1268.0,1331.0,1065936132.0,15.4432373046875,1312.75,28.116666666666664,1014.425,82.41666666666667,0.25,,6.0,
2023-06-30 10:34:56-04:00,225.0,206.0,1283.0,10:34:56,1293.1,1283.0,1065936154.0,64.864501953125,1335.6666666666667,28.116666666666664,1014.425,82.41666666666667,0.25,,6.0,
2023-06-30 10:57:08-04:00,298.0,249.0,1239.0,10:57:08,1358.0,1239.0,1065936177.0,110.3487548828125,1335.6666666666667,28.116666666666664,1014.425,82.41666666666667,0.25,,6.0,
2023-06-30 11:41:42-04:00,281.0,250.0,1596.0,11:41:42,1340.3846153846155,1596.0,1065936221.0,243.8162841796875,1349.1,28.05,1013.6583333333333,81.41666666666667,0.3333333333333333,,6.0,
2023-06-30 12:03:55-04:00,382.0,328.0,1274.0,12:03:55,1359.9285714285713,1274.0,1065936243.0,79.598876953125,1373.1818181818182,28.1,1013.575,80.08333333333333,0.08333333333333333,,6.0,
2023-06-30 12:25:59-04:00,373.0,315.0,1464.0,12:25:59,1380.2,1464.0,1065936265.0,108.9874267578125,1397.4166666666667,28.1,1013.575,80.08333333333333,0.08333333333333333,,6.0,
2023-06-30 12:48:23-04:00,317.0,285.0,1132.0,12:48:23,1340.875,1132.0,1065936288.0,224.4888916015625,1397.4166666666667,28.1,1013.575,80.08333333333333,0.08333333333333333,,6.0,
2023-06-30 13:10:35-04:00,428.0,348.0,1183.0,13:10:35,1340.875,1183.0,1065936310.0,174.8995361328125,1397.4166666666667,27.963636363636365,1014.0636363636363,80.72727272727273,0.09090909090909093,,6.0,
2023-06-30 13:33:14-04:00,415.0,330.0,1519.0,13:33:14,1341.5333333333333,1519.0,1065936333.0,159.6273193359375,1403.4545454545455,27.963636363636365,1014.0636363636363,80.72727272727273,0.09090909090909093,,6.0,
2023-06-30 14:39:52-04:00,313.0,283.0,1470.0,14:39:52,1390.9166666666667,1470.0,1065936399.0,106.4091796875,1435.111111111111,27.75,1014.1333333333333,80.41666666666667,10.083333333333334,,6.0,
2023-06-30 15:02:04-04:00,355.0,319.0,1614.0,15:02:04,1372.2727272727273,1614.0,1065936422.0,248.9423828125,1415.0,28.59166666666667,1014.6166666666667,78.25,120.0,,6.0,
2023-06-30 15:24:17-04:00,379.0,316.0,1664.0,15:24:17,1382.1,1664.0,1065936444.0,297.5408935546875,1435.142857142857,28.59166666666667,1014.6166666666667,78.25,120.0,,6.0,
2023-07-01 10:11:40-04:00,202.0,179.0,1463.0,10:11:40,1528.4444444444443,1463.0,1065937571.0,26.7506103515625,1434.625,28.008333333333336,1014.6833333333334,78.75,0.25,,6.0,
2023-07-01 10:33:51-04:00,280.0,251.0,1216.0,10:33:51,1543.9,1216.0,1065937593.0,221.5726318359375,1462.2222222222222,28.008333333333336,1014.6833333333334,78.75,0.25,,6.0,
2023-07-01 10:56:02-04:00,356.0,296.0,1516.0,10:56:02,1634.6363636363637,1516.0,1065937616.0,77.0455322265625,1462.2222222222222,28.008333333333336,1014.6833333333334,78.75,0.25,,6.0,
2023-07-01 11:18:14-04:00,308.0,275.0,1283.0,11:18:14,1698.3333333333333,1283.0,1065937638.0,157.274658203125,1462.2222222222222,27.525,1014.15,79.83333333333333,0.3333333333333333,,6.0,
2023-07-01 11:40:27-04:00,318.0,278.0,1465.0,11:40:27,1758.6153846153845,1465.0,1065937660.0,23.40673828125,1462.2222222222222,27.525,1014.15,79.83333333333333,0.3333333333333333,,6.0,
2023-07-01 12:02:40-04:00,381.0,327.0,1446.0,12:02:40,1813.4285714285713,1446.0,1065937682.0,3.089599609375,1462.2222222222222,26.266666666666666,1014.1,82.08333333333333,0.3333333333333333,,6.0,
2023-07-01 12:24:53-04:00,322.0,292.0,1363.0,12:24:53,1862.8666666666666,1363.0,1065937704.0,81.22607421875,1462.2222222222222,26.266666666666666,1014.1,82.08333333333333,0.3333333333333333,,6.0,
2023-07-01 13:09:20-04:00,336.0,302.0,1725.0,13:09:20,1839.9375,1725.0,1065937749.0,278.08740234375,1465.6,25.04166666666667,1014.275,85.0,1.0,,6.0,
2023-07-01 13:31:57-04:00,330.0,303.0,1683.0,13:31:57,1865.0666666666666,1683.0,1065937771.0,234.7762451171875,1465.888888888889,25.04166666666667,1014.275,85.0,1.0,,6.0,
2023-07-01 15:45:31-04:00,247.0,220.0,1496.0,15:45:31,2187.4444444444443,1496.0,1065937905.0,39.82275390625,1634.6666666666667,25.941666666666666,1015.2916666666664,85.25,139.5,,6.0,
2023-07-02 10:11:38-04:00,229.0,183.0,1589.0,10:11:38,1974.6666666666667,1589.0,1065939011.0,69.300048828125,1684.2,27.6,1015.2,84.08333333333333,1.0,,6.0,
2023-07-02 11:18:16-04:00,388.0,329.0,1625.0,11:18:16,2116.8333333333335,1625.0,1065939078.0,101.57373046875,1707.3333333333333,27.258333333333336,1015.0666666666666,85.08333333333333,0.9166666666666666,,6.0,
2023-07-02 11:40:29-04:00,459.0,370.0,1665.0,11:40:29,2093.6153846153848,1665.0,1065939100.0,140.35302734375,1722.7142857142858,27.258333333333336,1015.0666666666666,85.08333333333333,0.9166666666666666,,6.0,
2023-07-02 12:02:43-04:00,417.0,349.0,1776.0,12:02:43,2141.9285714285716,1776.0,1065939122.0,250.134033203125,1722.7142857142858,25.96666666666667,1015.0583333333334,87.5,0.16666666666666666,,6.0,
